customer_id,signup_date,age,location,customer_segment,subscription_plan,monthly_spend,total_spend,acquisition_channel,payment_method,subscription_start_date,renewal_date,tenure_months,plan_changes,upgrades,downgrades,last_login_date,login_frequency,days_since_last_login,sessions_last_30_days,average_session_duration,feature_usage_count,key_feature_usage,activity_change_pct,support_tickets,unresolved_tickets,complaints,failed_payments,churned,churn_date,churn_reason_category,signup_year_month,is_high_value,is_early_stage,has_support_friction,has_billing_issue,has_inactivity_warning,score_inactivity,score_engagement_velocity,score_operational_friction,score_feature_adoption,churn_risk_score,risk_tier,primary_risk_driver,strategic_segment
CUST-19375,2025-05-14,38,Europe,Startup/Individual,Basic,29.0,203.0,Direct Sales,Credit Card,2025-05-14,2026-05-14,7,0,0,0,2025-12-11,Rare (1-2x/mo),20,7,10.6,4,1,-54.5,5,3,2,0,1,2025-10-13,Support Friction & Unresolved Issues,2025-05,0,0,1,0,1,20.1,16.125,13.0,5.0,54.2,Medium Risk,Severe Inactivity,Churned Customer
CUST-19376,2025-06-14,34,Latin America,SMB,Basic,29.0,174.0,Organic Search,Credit Card,2025-06-14,2026-06-14,6,0,0,0,2025-12-25,Weekly (3-5x/wk),6,13,25.0,8,1,20.8,7,1,0,0,0,,Active / Retained,2025-06,0,0,1,0,0,10.5,0.0,4.0,2.5,17.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-19377,2025-09-01,29,Asia Pacific,Mid-Market,Enterprise,249.0,747.0,Organic Search,Credit Card,2025-09-01,2026-09-01,3,0,0,0,2025-12-29,Weekly (3-5x/wk),2,17,32.5,10,1,3.1,0,0,0,0,0,,Active / Retained,2025-09,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Low Risk,Healthy Customer / No Major Risk,Champions
CUST-19378,2025-01-15,42,Latin America,Enterprise,Enterprise,249.0,2739.0,Content / Webinar,ACH / Bank Transfer,2025-01-15,2026-01-15,11,0,0,0,2025-12-30,Weekly (3-5x/wk),1,18,32.0,9,1,-14.0,2,0,0,0,0,,Active / Retained,2025-01,1,0,0,0,0,0.0,3.5,0.0,0.0,3.5,Low Risk,Healthy Customer / No Major Risk,Champions
CUST-19379,2025-09-26,35,Europe,Startup/Individual,Basic,29.0,87.0,Organic Search,PayPal,2025-09-26,2026-09-26,3,0,0,0,2025-12-23,Occasional (1-2x/wk),8,32,28.3,14,0,22.9,3,0,0,0,0,,Active / Retained,2025-09,0,1,0,0,0,13.2,0.0,0.0,12.0,25.2,Low Risk,Severe Inactivity,New Customers At-Risk
CUST-19380,2024-06-11,27,North America,Startup/Individual,Basic,29.0,522.0,Organic Search,PayPal,2024-06-11,2025-06-11,18,0,0,0,2025-12-13,Rare (1-2x/mo),18,50,40.2,15,1,18.2,1,0,0,0,0,,Active / Retained,2024-06,0,0,0,0,1,19.4,0.0,0.0,0.0,19.4,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-19381,2024-06-04,26,North America,SMB,Basic,29.0,522.0,Content / Webinar,Credit Card,2024-06-04,2025-06-04,18,0,0,0,2025-12-19,Occasional (1-2x/wk),12,0,16.4,10,0,-69.6,2,0,0,0,1,2024-11-03,Competitor Migration / Natural Attrition,2024-06,0,0,0,0,0,18.0,22.4,0.0,12.0,52.4,Medium Risk,Activity Dropoff,Churned Customer
CUST-19382,2025-08-23,38,Latin America,Startup/Individual,Basic,29.0,116.0,Referral,PayPal,2025-08-23,2026-08-23,4,0,0,0,2025-12-31,Daily,0,33,25.0,8,1,3.4,1,0,0,0,0,,Active / Retained,2025-08,0,0,0,0,0,0.0,0.0,0.0,2.5,2.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-19383,2024-03-28,59,Europe,Startup/Individual,Basic,29.0,609.0,Organic Search,PayPal,2024-03-28,2025-03-28,21,0,0,0,2025-11-14,Dormant (30+ days),47,5,10.2,9,0,-36.6,2,0,0,0,1,2024-05-27,Competitor Migration / Natural Attrition,2024-03,0,0,0,0,1,25.0,11.65,0.0,12.0,48.6,Medium Risk,Severe Inactivity,Churned Customer
CUST-19384,2025-02-02,45,Middle East & Africa,Startup/Individual,Basic,29.0,290.0,Referral,Credit Card,2025-02-02,2026-02-02,10,0,0,0,2025-12-06,Rare (1-2x/mo),25,8,5.1,8,1,-83.9,4,2,1,0,1,2025-05-04,Support Friction & Unresolved Issues,2025-02,0,0,1,0,1,21.85,22.5,10.5,2.5,57.4,Medium Risk,Activity Dropoff,Churned Customer
CUST-19385,2025-03-13,27,North America,SMB,Basic,29.0,261.0,Organic Search,Credit Card,2025-03-13,2026-03-13,9,0,0,0,2025-12-27,Weekly (3-5x/wk),4,27,45.1,9,1,-1.2,1,0,0,0,0,,Active / Retained,2025-03,0,0,0,0,0,7.5,0.3,0.0,0.0,7.8,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-19386,2025-07-26,26,North America,SMB,Pro,79.0,395.0,Referral,PayPal,2025-07-26,2026-07-26,5,0,0,0,2025-12-30,Daily,1,25,25.0,10,1,-9.0,7,1,0,0,0,,Active / Retained,2025-07,0,0,1,0,0,0.0,2.25,4.0,0.0,6.2,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-19387,2024-10-20,30,North America,Enterprise,Enterprise,249.0,3486.0,Referral,Invoicing,2024-10-20,2025-10-20,14,0,0,0,2025-12-23,Occasional (1-2x/wk),8,4,27.8,16,1,12.9,4,2,0,0,0,,Active / Retained,2024-10,1,0,1,0,0,13.2,2.5,8.0,0.0,23.7,Low Risk,Healthy Customer / No Major Risk,Champions
CUST-19388,2024-12-19,33,North America,Startup/Individual,Basic,29.0,348.0,Partner Affiliate,Credit Card,2024-12-19,2025-12-19,12,1,0,1,2025-12-31,Daily,0,28,16.7,1,0,11.1,1,0,0,0,0,,Active / Retained,2024-12,0,0,0,0,0,0.0,0.0,0.0,25.0,25.0,Low Risk,Low Feature Adoption / Downgrade,Loyal Customers
CUST-19389,2024-05-31,37,North America,Startup/Individual,Basic,29.0,551.0,Direct Sales,Credit Card,2024-05-31,2025-05-31,19,0,0,0,2025-12-29,Weekly (3-5x/wk),2,15,12.5,15,1,-20.9,0,0,0,0,0,,Active / Retained,2024-05,0,0,0,0,0,0.0,5.225,0.0,0.0,5.2,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-19390,2025-09-17,44,Europe,SMB,Basic,29.0,87.0,Paid Ads,PayPal,2025-09-17,2026-09-17,3,0,0,0,2025-12-29,Daily,2,33,28.2,2,0,-9.3,2,0,0,0,0,,Active / Retained,2025-09,0,1,0,0,0,0.0,2.325,0.0,17.0,19.3,Low Risk,Healthy Customer / No Major Risk,New Customers At-Risk
CUST-19391,2025-02-21,34,Europe,SMB,Basic,29.0,290.0,Organic Search,Credit Card,2025-02-21,2026-02-21,10,0,0,0,2025-12-28,Weekly (3-5x/wk),3,56,13.2,8,1,29.0,2,0,0,0,0,,Active / Retained,2025-02,0,0,0,0,0,0.0,0.0,0.0,2.5,2.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-19392,2025-01-13,54,North America,SMB,Basic,29.0,319.0,Referral,PayPal,2025-01-13,2026-01-13,11,0,0,0,2025-12-16,Rare (1-2x/mo),15,2,11.8,12,1,-41.2,5,2,1,0,1,2025-03-14,Support Friction & Unresolved Issues,2025-01,0,0,1,0,1,18.35,15.3,10.5,0.0,44.2,Medium Risk,Severe Inactivity,Churned Customer
CUST-19393,2024-06-06,45,North America,SMB,Basic,29.0,522.0,Organic Search,PayPal,2024-06-06,2025-06-06,18,0,0,0,2025-12-28,Weekly (3-5x/wk),3,13,35.4,10,1,22.1,2,0,0,0,0,,Active / Retained,2024-06,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-19394,2025-07-27,23,Asia Pacific,Mid-Market,Pro,79.0,395.0,Referral,Invoicing,2025-07-27,2026-07-27,5,0,0,0,2025-12-19,Occasional (1-2x/wk),12,17,28.6,13,1,-5.3,1,0,0,0,0,,Active / Retained,2025-07,0,0,0,0,0,18.0,1.325,0.0,0.0,19.3,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-19395,2025-02-14,39,Europe,SMB,Basic,29.0,290.0,Referral,PayPal,2025-02-14,2026-02-14,10,0,0,0,2025-12-25,Weekly (3-5x/wk),6,36,29.4,11,1,-2.0,6,0,0,0,0,,Active / Retained,2025-02,0,0,0,0,0,10.5,0.5,0.0,0.0,11.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-19396,2025-10-19,36,Europe,Enterprise,Enterprise,249.0,498.0,Partner Affiliate,Invoicing,2025-10-19,2026-10-19,2,0,0,0,2025-12-07,Rare (1-2x/mo),24,0,13.4,10,0,-45.2,3,0,0,0,1,2025-11-18,Onboarding Dropoff & Low Feature Adoption,2025-10,1,1,0,0,1,21.5,16.3,0.0,12.0,49.8,Medium Risk,Severe Inactivity,Churned Customer
CUST-19397,2024-05-12,42,Europe,Startup/Individual,Basic,29.0,551.0,Content / Webinar,ACH / Bank Transfer,2024-05-12,2025-05-12,19,0,0,0,2025-12-31,Daily,0,30,6.0,3,0,-3.6,1,0,0,0,0,,Active / Retained,2024-05,0,0,0,0,0,0.0,0.9,0.0,17.0,17.9,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-19398,2024-06-07,26,Latin America,SMB,Basic,29.0,522.0,Referral,Credit Card,2024-06-07,2025-06-07,18,0,0,0,2025-12-28,Occasional (1-2x/wk),3,4,23.0,9,1,16.1,1,0,0,2,0,,Active / Retained,2024-06,0,0,0,1,0,0.0,2.5,12.0,0.0,14.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-19399,2025-04-04,27,Europe,Startup/Individual,Basic,29.0,232.0,Organic Search,Credit Card,2025-04-04,2026-04-04,8,1,1,0,2025-12-31,Weekly (3-5x/wk),0,20,27.9,19,0,-35.4,2,0,0,0,0,,Active / Retained,2025-04,0,0,0,0,0,0.0,8.85,0.0,12.0,20.8,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-19400,2025-07-22,40,Latin America,SMB,Pro,79.0,395.0,Referral,PayPal,2025-07-22,2026-07-22,5,0,0,0,2025-12-30,Weekly (3-5x/wk),1,23,19.3,17,1,-0.9,3,0,0,0,0,,Active / Retained,2025-07,0,0,0,0,0,0.0,0.225,0.0,0.0,0.2,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-19401,2025-02-05,35,Europe,Mid-Market,Enterprise,249.0,2490.0,Paid Ads,Credit Card,2025-02-05,2026-02-05,10,0,0,0,2025-12-28,Weekly (3-5x/wk),3,35,30.9,10,1,-1.6,2,0,0,0,0,,Active / Retained,2025-02,1,0,0,0,0,0.0,0.4,0.0,0.0,0.4,Low Risk,Healthy Customer / No Major Risk,Champions
CUST-19402,2025-09-12,50,North America,Mid-Market,Enterprise,249.0,747.0,Organic Search,Invoicing,2025-09-12,2026-09-12,3,0,0,0,2025-12-31,Daily,0,38,35.2,13,0,7.8,4,0,0,0,0,,Active / Retained,2025-09,1,1,0,0,0,0.0,0.0,0.0,12.0,12.0,Low Risk,Healthy Customer / No Major Risk,New Customers At-Risk
CUST-19403,2025-03-09,47,North America,Startup/Individual,Basic,29.0,261.0,Referral,ACH / Bank Transfer,2025-03-09,2026-03-09,9,0,0,0,2025-12-30,Weekly (3-5x/wk),1,24,11.7,6,0,35.8,1,0,0,0,0,,Active / Retained,2025-03,0,0,0,0,0,0.0,0.0,0.0,14.5,14.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-19404,2025-01-11,29,Europe,SMB,Basic,29.0,319.0,Organic Search,PayPal,2025-01-11,2026-01-11,11,1,1,0,2025-12-28,Weekly (3-5x/wk),3,26,21.7,6,0,-13.9,3,0,0,0,0,,Active / Retained,2025-01,0,0,0,0,0,0.0,3.475,0.0,14.5,18.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-19405,2025-03-01,43,Europe,Mid-Market,Enterprise,249.0,2490.0,Organic Search,ACH / Bank Transfer,2025-03-01,2026-03-01,10,0,0,0,2025-12-29,Weekly (3-5x/wk),2,23,20.2,10,1,-7.5,3,0,0,1,0,,Active / Retained,2025-03,1,0,0,1,0,0.0,1.875,6.0,0.0,7.9,Low Risk,Healthy Customer / No Major Risk,Champions
CUST-19406,2025-05-14,37,Europe,Enterprise,Enterprise,249.0,1743.0,Organic Search,Invoicing,2025-05-14,2026-05-14,7,0,0,0,2025-12-31,Occasional (1-2x/wk),0,7,22.3,10,1,-22.5,2,0,0,0,0,,Active / Retained,2025-05,1,0,0,0,0,0.0,8.125,0.0,0.0,8.1,Low Risk,Healthy Customer / No Major Risk,Champions
CUST-19407,2024-07-12,22,North America,SMB,Pro,79.0,1343.0,Partner Affiliate,Credit Card,2024-07-12,2025-07-12,17,0,0,0,2025-12-31,Weekly (3-5x/wk),0,24,34.1,9,1,-4.0,3,0,0,0,0,,Active / Retained,2024-07,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-19408,2024-08-07,35,Europe,Mid-Market,Pro,79.0,1264.0,Organic Search,ACH / Bank Transfer,2024-08-07,2025-08-07,16,0,0,0,2025-12-30,Daily,1,27,24.5,15,1,-29.6,3,0,0,0,0,,Active / Retained,2024-08,0,0,0,0,0,0.0,7.4,0.0,0.0,7.4,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-19409,2025-10-21,26,Asia Pacific,Mid-Market,Enterprise,249.0,498.0,Organic Search,Credit Card,2025-10-21,2026-10-21,2,0,0,0,2025-12-06,Rare (1-2x/mo),25,5,3.7,6,0,-36.9,3,0,0,0,1,2025-11-20,Onboarding Dropoff & Low Feature Adoption,2025-10,1,1,0,0,1,21.85,11.725,0.0,14.5,48.1,Medium Risk,Severe Inactivity,Churned Customer
CUST-19410,2024-09-20,55,Europe,SMB,Pro,79.0,1185.0,Partner Affiliate,PayPal,2024-09-20,2025-09-20,15,0,0,0,2025-12-30,Weekly (3-5x/wk),1,14,26.0,4,1,2.7,6,1,0,0,0,,Active / Retained,2024-09,0,0,1,0,0,0.0,0.0,4.0,5.0,9.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-19411,2024-03-06,47,Europe,SMB,Basic,29.0,609.0,Referral,Credit Card,2024-03-06,2025-03-06,21,0,0,0,2025-11-12,Dormant (30+ days),49,13,17.2,13,0,-72.5,0,0,0,0,1,2024-08-05,Competitor Migration / Natural Attrition,2024-03,0,0,0,0,1,25.0,18.125,0.0,12.0,55.1,Medium Risk,Severe Inactivity,Churned Customer
CUST-19412,2025-10-14,26,Middle East & Africa,SMB,Basic,29.0,58.0,Paid Ads,Credit Card,2025-10-14,2026-10-14,2,0,0,0,2025-11-09,Dormant (30+ days),52,8,9.5,7,0,-34.3,2,0,0,0,1,2025-11-13,Onboarding Dropoff & Low Feature Adoption,2025-10,0,1,0,0,1,25.0,11.075,0.0,14.5,50.6,Medium Risk,Severe Inactivity,Churned Customer
CUST-19413,2024-03-09,25,North America,Startup/Individual,Pro,79.0,1659.0,Direct Sales,Credit Card,2024-03-09,2025-03-09,21,0,0,0,2025-12-31,Daily,0,31,44.5,4,1,-7.4,1,0,0,0,0,,Active / Retained,2024-03,0,0,0,0,0,0.0,1.85,0.0,5.0,6.8,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-19414,2025-09-10,40,North America,SMB,Basic,29.0,87.0,Referral,Credit Card,2025-09-10,2026-09-10,3,0,0,0,2025-11-15,Dormant (30+ days),46,10,18.2,13,1,-66.2,4,2,0,0,1,2025-11-09,Support Friction & Unresolved Issues,2025-09,0,1,1,0,1,25.0,16.55,8.0,0.0,49.6,Medium Risk,Severe Inactivity,Churned Customer
CUST-19415,2025-03-14,25,Asia Pacific,Startup/Individual,Basic,29.0,261.0,Organic Search,Credit Card,2025-03-14,2026-03-14,9,0,0,0,2025-10-02,Dormant (30+ days),90,1,8.4,8,1,-46.2,3,0,0,0,1,2025-10-13,Competitor Migration / Natural Attrition,2025-03,0,0,0,0,1,25.0,16.55,0.0,2.5,44.0,Medium Risk,Severe Inactivity,Churned Customer
CUST-19416,2025-09-04,35,North America,Mid-Market,Enterprise,249.0,747.0,Referral,ACH / Bank Transfer,2025-09-04,2026-09-04,3,0,0,0,2025-12-27,Weekly (3-5x/wk),4,25,35.9,2,0,10.6,1,0,0,0,0,,Active / Retained,2025-09,1,1,0,0,0,7.5,0.0,0.0,17.0,24.5,Low Risk,Healthy Customer / No Major Risk,New Customers At-Risk
CUST-19417,2024-02-17,49,Asia Pacific,Mid-Market,Enterprise,249.0,5478.0,Referral,Credit Card,2024-02-17,2025-02-16,22,0,0,0,2025-12-25,Weekly (3-5x/wk),6,43,10.6,19,1,17.6,6,0,0,0,0,,Active / Retained,2024-02,1,0,0,0,0,10.5,0.0,0.0,0.0,10.5,Low Risk,Healthy Customer / No Major Risk,Champions
CUST-19418,2025-09-16,50,North America,Enterprise,Enterprise,249.0,747.0,Referral,Invoicing,2025-09-16,2026-09-16,3,0,0,0,2025-12-23,Occasional (1-2x/wk),8,13,25.8,6,0,-11.0,5,1,2,0,0,,Active / Retained,2025-09,1,1,1,0,0,13.2,2.75,9.0,14.5,39.4,Medium Risk,Low Feature Adoption / Downgrade,New Customers At-Risk
CUST-19419,2024-04-09,42,North America,Mid-Market,Enterprise,249.0,4980.0,Referral,ACH / Bank Transfer,2024-04-09,2025-04-09,20,0,0,0,2025-12-30,Daily,1,28,35.9,10,0,-1.5,1,0,0,0,0,,Active / Retained,2024-04,1,0,0,0,0,0.0,0.375,0.0,12.0,12.4,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-19420,2025-05-10,34,North America,Startup/Individual,Basic,29.0,203.0,Paid Ads,PayPal,2025-05-10,2026-05-10,7,0,0,0,2025-12-13,Rare (1-2x/mo),18,35,24.4,2,0,27.5,2,0,0,0,0,,Active / Retained,2025-05,0,0,0,0,1,19.4,0.0,0.0,17.0,36.4,Medium Risk,Severe Inactivity,Loyal Customers
CUST-19421,2025-02-10,48,North America,Startup/Individual,Basic,29.0,290.0,Referral,Credit Card,2025-02-10,2026-02-10,10,0,0,0,2025-12-13,Rare (1-2x/mo),18,2,11.2,9,1,-100.0,2,0,0,1,1,2025-07-12,Competitor Migration / Natural Attrition,2025-02,0,0,0,1,1,19.4,25.0,6.0,0.0,50.4,Medium Risk,Activity Dropoff,Churned Customer
CUST-19422,2024-05-24,24,North America,SMB,Basic,29.0,551.0,Paid Ads,Credit Card,2024-05-24,2025-05-24,19,0,0,0,2025-12-29,Daily,2,38,17.6,17,1,-40.0,0,0,0,0,0,,Active / Retained,2024-05,0,0,0,0,0,0.0,10.0,0.0,0.0,10.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-19423,2024-06-30,39,North America,SMB,Basic,29.0,522.0,Organic Search,Credit Card,2024-06-30,2025-06-30,18,0,0,0,2025-12-30,Weekly (3-5x/wk),1,20,21.6,16,0,-28.2,1,0,0,0,0,,Active / Retained,2024-06,0,0,0,0,0,0.0,7.05,0.0,12.0,19.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-19424,2024-04-28,34,Asia Pacific,SMB,Basic,29.0,580.0,Content / Webinar,PayPal,2024-04-28,2025-04-28,20,0,0,0,2025-12-28,Weekly (3-5x/wk),3,56,23.6,13,0,-13.3,2,0,0,0,0,,Active / Retained,2024-04,0,0,0,0,0,0.0,3.325,0.0,12.0,15.3,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-19425,2025-06-12,38,Asia Pacific,SMB,Basic,29.0,174.0,Direct Sales,Credit Card,2025-06-12,2026-06-12,6,1,1,0,2025-12-28,Weekly (3-5x/wk),3,24,6.0,18,0,2.1,4,1,0,0,0,,Active / Retained,2025-06,0,0,1,0,0,0.0,0.0,4.0,12.0,16.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-19426,2025-10-27,38,Asia Pacific,Enterprise,Enterprise,249.0,498.0,Referral,Invoicing,2025-10-27,2026-10-27,2,0,0,0,2025-12-28,Weekly (3-5x/wk),3,14,24.2,15,1,-0.1,5,0,0,0,0,,Active / Retained,2025-10,1,1,0,0,0,0.0,0.025,0.0,0.0,0.0,Low Risk,Healthy Customer / No Major Risk,Champions
CUST-19427,2025-05-27,28,Asia Pacific,SMB,Basic,29.0,203.0,Direct Sales,Credit Card,2025-05-27,2026-05-27,7,0,0,0,2025-12-19,Occasional (1-2x/wk),12,5,16.2,4,0,-51.3,4,1,0,0,1,2025-10-26,Support Friction & Unresolved Issues,2025-05,0,0,1,0,0,18.0,15.325,4.0,17.0,54.3,Medium Risk,Severe Inactivity,Churned Customer
CUST-19428,2025-02-25,46,Europe,SMB,Basic,29.0,290.0,Content / Webinar,PayPal,2025-02-25,2026-02-25,10,0,0,0,2025-12-30,Daily,1,36,9.8,13,1,4.6,2,0,0,0,0,,Active / Retained,2025-02,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-19429,2024-08-10,40,Latin America,Mid-Market,Pro,79.0,1264.0,Content / Webinar,Invoicing,2024-08-10,2025-08-10,16,0,0,0,2025-12-27,Weekly (3-5x/wk),4,20,14.6,11,1,20.5,2,0,0,0,0,,Active / Retained,2024-08,0,0,0,0,0,7.5,0.0,0.0,0.0,7.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-19430,2024-05-20,25,Europe,Mid-Market,Pro,79.0,1501.0,Organic Search,ACH / Bank Transfer,2024-05-20,2025-05-20,19,0,0,0,2025-12-30,Daily,1,35,29.5,9,1,20.1,1,0,0,0,0,,Active / Retained,2024-05,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-19431,2024-02-19,30,Europe,Mid-Market,Pro,79.0,1738.0,Paid Ads,ACH / Bank Transfer,2024-02-19,2025-02-18,22,0,0,0,2025-12-31,Daily,0,35,25.7,1,0,8.6,2,0,0,0,0,,Active / Retained,2024-02,0,0,0,0,0,0.0,0.0,0.0,17.0,17.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-19432,2025-06-27,28,Asia Pacific,SMB,Basic,29.0,174.0,Organic Search,Credit Card,2025-06-27,2026-06-27,6,1,1,0,2025-12-22,Occasional (1-2x/wk),9,23,24.5,12,1,14.5,4,0,0,0,0,,Active / Retained,2025-06,0,0,0,0,0,14.4,0.0,0.0,0.0,14.4,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-19433,2024-10-24,29,North America,Mid-Market,Pro,79.0,1106.0,Organic Search,Credit Card,2024-10-24,2025-10-24,14,0,0,0,2025-12-29,Daily,2,28,20.5,11,1,0.6,2,0,0,0,0,,Active / Retained,2024-10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-19434,2025-10-27,32,Asia Pacific,SMB,Basic,29.0,58.0,Content / Webinar,PayPal,2025-10-27,2026-10-27,2,0,0,0,2025-12-26,Weekly (3-5x/wk),5,26,24.5,8,1,-10.0,4,2,0,0,0,,Active / Retained,2025-10,0,1,1,0,0,9.0,2.5,8.0,2.5,22.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-19435,2025-02-09,47,Europe,SMB,Pro,79.0,790.0,Organic Search,Credit Card,2025-02-09,2026-02-09,10,0,0,0,2025-12-30,Daily,1,39,14.3,13,1,28.2,2,0,0,0,0,,Active / Retained,2025-02,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-19436,2024-01-13,60,North America,Mid-Market,Pro,79.0,1817.0,Organic Search,Credit Card,2024-01-13,2025-01-12,23,0,0,0,2025-12-29,Daily,2,31,33.3,9,0,13.1,1,0,0,0,0,,Active / Retained,2024-01,0,0,0,0,0,0.0,0.0,0.0,12.0,12.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-19437,2025-02-27,33,North America,Startup/Individual,Pro,79.0,790.0,Paid Ads,Credit Card,2025-02-27,2026-02-27,10,0,0,0,2025-10-02,Dormant (30+ days),90,0,5.8,7,0,-46.8,3,0,0,0,1,2025-07-29,Competitor Migration / Natural Attrition,2025-02,0,0,0,0,1,25.0,16.7,0.0,14.5,56.2,Medium Risk,Severe Inactivity,Churned Customer
CUST-19438,2024-03-14,23,North America,SMB,Pro,79.0,1659.0,Paid Ads,Credit Card,2024-03-14,2025-03-14,21,0,0,0,2025-12-28,Weekly (3-5x/wk),3,26,30.3,10,1,38.0,2,0,0,0,0,,Active / Retained,2024-03,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-19439,2025-01-01,29,Latin America,SMB,Pro,79.0,869.0,Organic Search,PayPal,2025-01-01,2026-01-01,11,0,0,0,2025-11-16,Dormant (30+ days),45,0,5.2,11,0,-56.5,0,0,0,0,1,2025-06-02,Competitor Migration / Natural Attrition,2025-01,0,0,0,0,1,25.0,19.125,0.0,12.0,56.1,Medium Risk,Severe Inactivity,Churned Customer
CUST-19440,2025-09-04,43,Middle East & Africa,Startup/Individual,Basic,29.0,87.0,Organic Search,Credit Card,2025-09-04,2026-09-04,3,0,0,0,2025-12-31,Daily,0,29,22.3,3,1,-27.7,3,0,0,0,0,,Active / Retained,2025-09,0,1,0,0,0,0.0,6.925,0.0,5.0,11.9,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-19441,2025-09-23,27,North America,SMB,Pro,79.0,237.0,Organic Search,Credit Card,2025-09-23,2026-09-23,3,0,0,0,2025-12-29,Daily,2,27,22.3,13,1,-32.1,2,0,0,0,0,,Active / Retained,2025-09,0,1,0,0,0,0.0,8.025,0.0,0.0,8.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-19442,2025-08-03,24,North America,Startup/Individual,Pro,79.0,316.0,Organic Search,Credit Card,2025-08-03,2026-08-03,4,0,0,0,2025-11-30,Dormant (30+ days),31,8,11.1,10,1,-66.0,5,2,0,0,1,2025-11-02,Support Friction & Unresolved Issues,2025-08,0,0,1,0,1,25.0,19.0,8.0,0.0,52.0,Medium Risk,Severe Inactivity,Churned Customer
CUST-19443,2025-03-28,24,North America,SMB,Pro,79.0,711.0,Organic Search,PayPal,2025-03-28,2026-03-28,9,0,0,0,2025-12-30,Weekly (3-5x/wk),1,20,31.8,9,1,-21.7,2,0,0,0,0,,Active / Retained,2025-03,0,0,0,0,0,0.0,5.425,0.0,0.0,5.4,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-19444,2025-03-18,33,Asia Pacific,Mid-Market,Pro,79.0,711.0,Partner Affiliate,Credit Card,2025-03-18,2026-03-18,9,0,0,0,2025-12-29,Daily,2,33,34.9,5,1,14.9,3,0,0,0,0,,Active / Retained,2025-03,0,0,0,0,0,0.0,0.0,0.0,2.5,2.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-19445,2024-07-08,44,North America,SMB,Basic,29.0,493.0,Organic Search,Credit Card,2024-07-08,2025-07-08,17,1,1,0,2025-12-30,Occasional (1-2x/wk),1,4,6.0,9,1,-22.0,1,0,0,0,0,,Active / Retained,2024-07,0,0,0,0,0,0.0,8.0,0.0,0.0,8.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
